formation_a,formation_b,star,investment_per_side,seed,swapped,winner,ticks,timeout,survivors_a,survivors_b,events,observed_replay_exact
sustain,rogue_pressure,2,30,2,0,1,523,0,0,3,208,1
sustain,rogue_pressure,2,30,2,1,0,506,0,2,0,188,1
sustain,rogue_pressure,2,30,3,0,1,491,0,0,3,194,1
sustain,rogue_pressure,2,30,3,1,0,658,0,2,0,206,1
sustain,rogue_pressure,2,30,4,0,0,800,1,1,1,228,1
sustain,rogue_pressure,2,30,4,1,1,770,0,0,2,220,1
sustain,rogue_pressure,2,30,5,0,1,642,0,0,2,219,1
sustain,rogue_pressure,2,30,5,1,0,519,0,2,0,202,1
sustain,rogue_pressure,2,30,6,0,1,669,0,0,2,209,1
sustain,rogue_pressure,2,30,6,1,1,654,0,0,3,230,1
sustain,rogue_pressure,2,30,7,0,0,667,0,3,0,233,1
sustain,rogue_pressure,2,30,7,1,1,641,0,0,3,227,1
sustain,rogue_pressure,2,30,8,0,1,477,0,0,3,191,1
sustain,rogue_pressure,2,30,8,1,0,694,0,1,0,222,1
sustain,rogue_pressure,3,90,1,0,1,478,0,0,3,177,1
sustain,rogue_pressure,3,90,1,1,0,800,1,1,1,222,1
sustain,rogue_pressure,3,90,2,0,1,539,0,0,3,209,1
sustain,rogue_pressure,3,90,2,1,0,506,0,2,0,188,1
sustain,rogue_pressure,3,90,3,0,1,491,0,0,3,194,1
sustain,rogue_pressure,3,90,3,1,0,658,0,2,0,207,1
sustain,rogue_pressure,3,90,4,0,1,800,1,1,1,221,1
sustain,rogue_pressure,3,90,4,1,1,800,1,1,1,222,1
sustain,rogue_pressure,3,90,5,0,1,642,0,0,2,220,1
sustain,rogue_pressure,3,90,5,1,0,523,0,2,0,202,1
sustain,rogue_pressure,3,90,6,0,1,600,0,0,3,207,1
sustain,rogue_pressure,3,90,6,1,1,642,0,0,4,234,1
sustain,rogue_pressure,3,90,7,0,0,732,0,2,0,237,1
sustain,rogue_pressure,3,90,7,1,1,732,0,0,2,237,1
sustain,rogue_pressure,3,90,8,0,1,477,0,0,3,192,1
sustain,rogue_pressure,3,90,8,1,0,500,0,3,0,195,1
spread_ranged,spread_ranged,1,10,1,0,0,719,0,1,0,188,1
spread_ranged,spread_ranged,1,10,1,1,0,719,0,1,0,188,1
spread_ranged,spread_ranged,1,10,2,0,0,588,0,3,0,180,1
spread_ranged,spread_ranged,1,10,2,1,0,588,0,3,0,180,1
spread_ranged,spread_ranged,1,10,3,0,0,617,0,2,0,177,1
spread_ranged,spread_ranged,1,10,3,1,0,617,0,2,0,177,1
spread_ranged,spread_ranged,1,10,4,0,0,606,0,2,0,178,1
spread_ranged,spread_ranged,1,10,4,1,0,606,0,2,0,178,1
spread_ranged,spread_ranged,1,10,5,0,1,691,0,0,1,184,1
spread_ranged,spread_ranged,1,10,5,1,1,691,0,0,1,184,1
spread_ranged,spread_ranged,1,10,6,0,0,632,0,2,0,178,1
spread_ranged,spread_ranged,1,10,6,1,0,632,0,2,0,178,1
spread_ranged,spread_ranged,1,10,7,0,0,616,0,2,0,183,1
spread_ranged,spread_ranged,1,10,7,1,0,616,0,2,0,183,1
spread_ranged,spread_ranged,1,10,8,0,0,644,0,2,0,182,1
spread_ranged,spread_ranged,1,10,8,1,0,644,0,2,0,182,1
spread_ranged,spread_ranged,2,30,1,0,0,719,0,1,0,188,1
spread_ranged,spread_ranged,2,30,1,1,0,719,0,1,0,188,1
spread_ranged,spread_ranged,2,30,2,0,0,588,0,3,0,180,1
spread_ranged,spread_ranged,2,30,2,1,0,588,0,3,0,180,1
spread_ranged,spread_ranged,2,30,3,0,0,617,0,2,0,177,1
spread_ranged,spread_ranged,2,30,3,1,0,617,0,2,0,177,1
spread_ranged,spread_ranged,2,30,4,0,0,606,0,2,0,178,1
spread_ranged,spread_ranged,2,30,4,1,0,606,0,2,0,178,1
spread_ranged,spread_ranged,2,30,5,0,1,691,0,0,1,184,1
spread_ranged,spread_ranged,2,30,5,1,1,691,0,0,1,184,1
spread_ranged,spread_ranged,2,30,6,0,0,632,0,2,0,178,1
spread_ranged,spread_ranged,2,30,6,1,0,632,0,2,0,178,1
spread_ranged,spread_ranged,2,30,7,0,0,616,0,2,0,183,1
spread_ranged,spread_ranged,2,30,7,1,0,616,0,2,0,183,1
spread_ranged,spread_ranged,2,30,8,0,0,644,0,2,0,182,1
spread_ranged,spread_ranged,2,30,8,1,0,644,0,2,0,182,1
spread_ranged,spread_ranged,3,90,1,0,0,719,0,1,0,188,1
spread_ranged,spread_ranged,3,90,1,1,0,719,0,1,0,188,1
spread_ranged,spread_ranged,3,90,2,0,0,588,0,3,0,180,1
spread_ranged,spread_ranged,3,90,2,1,0,588,0,3,0,180,1
spread_ranged,spread_ranged,3,90,3,0,0,617,0,2,0,177,1
spread_ranged,spread_ranged,3,90,3,1,0,617,0,2,0,177,1
spread_ranged,spread_ranged,3,90,4,0,0,606,0,2,0,178,1
spread_ranged,spread_ranged,3,90,4,1,0,606,0,2,0,178,1
spread_ranged,spread_ranged,3,90,5,0,1,691,0,0,1,184,1
spread_ranged,spread_ranged,3,90,5,1,1,691,0,0,1,184,1
spread_ranged,spread_ranged,3,90,6,0,0,632,0,2,0,178,1
spread_ranged,spread_ranged,3,90,6,1,0,632,0,2,0,178,1
spread_ranged,spread_ranged,3,90,7,0,0,616,0,2,0,183,1
spread_ranged,spread_ranged,3,90,7,1,0,616,0,2,0,183,1
spread_ranged,spread_ranged,3,90,8,0,0,644,0,2,0,182,1
spread_ranged,spread_ranged,3,90,8,1,0,644,0,2,0,182,1
spread_ranged,paired_mage,1,10,1,0,0,444,0,3,0,167,1
spread_ranged,paired_mage,1,10,1,1,1,433,0,0,4,160,1
spread_ranged,paired_mage,1,10,2,0,0,422,0,4,0,157,1
spread_ranged,paired_mage,1,10,2,1,1,472,0,0,4,169,1
spread_ranged,paired_mage,1,10,3,0,0,440,0,4,0,159,1
spread_ranged,paired_mage,1,10,3,1,1,510,0,0,4,178,1
spread_ranged,paired_mage,1,10,4,0,0,584,0,3,0,190,1
spread_ranged,paired_mage,1,10,4,1,1,487,0,0,4,174,1
spread_ranged,paired_mage,1,10,5,0,0,510,0,3,0,171,1
spread_ranged,paired_mage,1,10,5,1,1,497,0,0,3,176,1
spread_ranged,paired_mage,1,10,6,0,0,509,0,3,0,178,1
spread_ranged,paired_mage,1,10,6,1,1,446,0,0,4,165,1
spread_ranged,paired_mage,1,10,7,0,0,510,0,3,0,172,1
spread_ranged,paired_mage,1,10,7,1,1,510,0,0,4,173,1
spread_ranged,paired_mage,1,10,8,0,0,444,0,4,0,164,1
spread_ranged,paired_mage,1,10,8,1,1,530,0,0,3,181,1
spread_ranged,paired_mage,2,30,1,0,0,444,0,3,0,167,1
spread_ranged,paired_mage,2,30,1,1,1,433,0,0,4,160,1
spread_ranged,paired_mage,2,30,2,0,0,422,0,4,0,157,1
spread_ranged,paired_mage,2,30,2,1,1,472,0,0,4,169,1
spread_ranged,paired_mage,2,30,3,0,0,440,0,4,0,159,1
spread_ranged,paired_mage,2,30,3,1,1,510,0,0,4,178,1
spread_ranged,paired_mage,2,30,4,0,0,584,0,3,0,190,1
spread_ranged,paired_mage,2,30,4,1,1,487,0,0,4,174,1
spread_ranged,paired_mage,2,30,5,0,0,510,0,3,0,171,1
spread_ranged,paired_mage,2,30,5,1,1,497,0,0,3,176,1
spread_ranged,paired_mage,2,30,6,0,0,509,0,3,0,178,1
spread_ranged,paired_mage,2,30,6,1,1,446,0,0,4,165,1
spread_ranged,paired_mage,2,30,7,0,0,510,0,3,0,172,1
spread_ranged,paired_mage,2,30,7,1,1,510,0,0,4,173,1
spread_ranged,paired_mage,2,30,8,0,0,444,0,4,0,164,1
spread_ranged,paired_mage,2,30,8,1,1,530,0,0,3,181,1
spread_ranged,paired_mage,3,90,1,0,0,444,0,3,0,167,1
spread_ranged,paired_mage,3,90,1,1,1,433,0,0,4,160,1
spread_ranged,paired_mage,3,90,2,0,0,422,0,4,0,157,1
spread_ranged,paired_mage,3,90,2,1,1,472,0,0,4,169,1
spread_ranged,paired_mage,3,90,3,0,0,440,0,4,0,159,1
spread_ranged,paired_mage,3,90,3,1,1,510,0,0,4,178,1
spread_ranged,paired_mage,3,90,4,0,0,584,0,3,0,190,1
spread_ranged,paired_mage,3,90,4,1,1,487,0,0,4,174,1
spread_ranged,paired_mage,3,90,5,0,0,510,0,3,0,171,1
spread_ranged,paired_mage,3,90,5,1,1,497,0,0,3,176,1
spread_ranged,paired_mage,3,90,6,0,0,509,0,3,0,178,1
spread_ranged,paired_mage,3,90,6,1,1,446,0,0,4,165,1
spread_ranged,paired_mage,3,90,7,0,0,510,0,3,0,172,1
spread_ranged,paired_mage,3,90,7,1,1,510,0,0,4,173,1
spread_ranged,paired_mage,3,90,8,0,0,444,0,4,0,164,1
spread_ranged,paired_mage,3,90,8,1,1,530,0,0,3,181,1
spread_ranged,rogue_pressure,1,10,1,0,0,594,0,2,0,186,1
spread_ranged,rogue_pressure,1,10,1,1,1,613,0,0,3,196,1
spread_ranged,rogue_pressure,1,10,2,0,0,581,0,3,0,193,1
spread_ranged,rogue_pressure,1,10,2,1,1,585,0,0,2,188,1
spread_ranged,rogue_pressure,1,10,3,0,0,629,0,3,0,197,1
spread_ranged,rogue_pressure,1,10,3,1,1,606,0,0,2,193,1
spread_ranged,rogue_pressure,1,10,4,0,0,577,0,3,0,190,1
spread_ranged,rogue_pressure,1,10,4,1,1,613,0,0,3,201,1
spread_ranged,rogue_pressure,1,10,5,0,0,550,0,3,0,196,1
spread_ranged,rogue_pressure,1,10,5,1,1,607,0,0,2,197,1
spread_ranged,rogue_pressure,1,10,6,0,0,528,0,4,0,192,1
spread_ranged,rogue_pressure,1,10,6,1,1,663,0,0,3,201,1
spread_ranged,rogue_pressure,1,10,7,0,0,588,0,4,0,197,1
spread_ranged,rogue_pressure,1,10,7,1,1,663,0,0,3,201,1
spread_ranged,rogue_pressure,1,10,8,0,0,678,0,1,0,204,1
spread_ranged,rogue_pressure,1,10,8,1,1,603,0,0,2,187,1
spread_ranged,rogue_pressure,2,30,1,0,0,594,0,2,0,186,1
spread_ranged,rogue_pressure,2,30,1,1,1,613,0,0,3,196,1
spread_ranged,rogue_pressure,2,30,2,0,0,581,0,3,0,193,1
spread_ranged,rogue_pressure,2,30,2,1,1,581,0,0,2,188,1
spread_ranged,rogue_pressure,2,30,3,0,0,629,0,3,0,197,1
spread_ranged,rogue_pressure,2,30,3,1,1,606,0,0,2,193,1
spread_ranged,rogue_pressure,2,30,4,0,0,577,0,3,0,190,1
spread_ranged,rogue_pressure,2,30,4,1,1,613,0,0,3,201,1
spread_ranged,rogue_pressure,2,30,5,0,0,550,0,3,0,196,1
spread_ranged,rogue_pressure,2,30,5,1,1,607,0,0,2,198,1
spread_ranged,rogue_pressure,2,30,6,0,0,528,0,4,0,192,1
spread_ranged,rogue_pressure,2,30,6,1,1,663,0,0,3,201,1
spread_ranged,rogue_pressure,2,30,7,0,0,588,0,4,0,197,1
spread_ranged,rogue_pressure,2,30,7,1,1,663,0,0,3,201,1
spread_ranged,rogue_pressure,2,30,8,0,0,678,0,1,0,204,1
spread_ranged,rogue_pressure,2,30,8,1,1,603,0,0,2,187,1
spread_ranged,rogue_pressure,3,90,1,0,0,594,0,2,0,186,1
spread_ranged,rogue_pressure,3,90,1,1,1,613,0,0,3,196,1
spread_ranged,rogue_pressure,3,90,2,0,0,581,0,3,0,193,1
spread_ranged,rogue_pressure,3,90,2,1,1,581,0,0,2,188,1
spread_ranged,rogue_pressure,3,90,3,0,0,629,0,3,0,197,1
spread_ranged,rogue_pressure,3,90,3,1,1,606,0,0,2,193,1
spread_ranged,rogue_pressure,3,90,4,0,0,577,0,3,0,190,1
spread_ranged,rogue_pressure,3,90,4,1,1,613,0,0,3,201,1
spread_ranged,rogue_pressure,3,90,5,0,0,550,0,3,0,196,1
spread_ranged,rogue_pressure,3,90,5,1,1,607,0,0,2,198,1
spread_ranged,rogue_pressure,3,90,6,0,0,579,0,3,0,193,1
spread_ranged,rogue_pressure,3,90,6,1,1,663,0,0,3,202,1
spread_ranged,rogue_pressure,3,90,7,0,0,600,0,3,0,199,1
spread_ranged,rogue_pressure,3,90,7,1,1,663,0,0,3,202,1
spread_ranged,rogue_pressure,3,90,8,0,0,678,0,1,0,204,1
spread_ranged,rogue_pressure,3,90,8,1,1,603,0,0,2,188,1
paired_mage,paired_mage,1,10,1,0,1,543,0,0,2,193,1
paired_mage,paired_mage,1,10,1,1,1,543,0,0,2,193,1
paired_mage,paired_mage,1,10,2,0,0,721,0,1,0,205,1
paired_mage,paired_mage,1,10,2,1,0,721,0,1,0,205,1
paired_mage,paired_mage,1,10,3,0,1,624,0,0,3,211,1
paired_mage,paired_mage,1,10,3,1,1,624,0,0,3,211,1
paired_mage,paired_mage,1,10,4,0,1,698,0,0,2,214,1
paired_mage,paired_mage,1,10,4,1,1,698,0,0,2,214,1
paired_mage,paired_mage,1,10,5,0,0,516,0,2,0,189,1
paired_mage,paired_mage,1,10,5,1,0,516,0,2,0,189,1
paired_mage,paired_mage,1,10,6,0,1,624,0,0,1,200,1
paired_mage,paired_mage,1,10,6,1,1,624,0,0,1,200,1
paired_mage,paired_mage,1,10,7,0,-1,762,0,0,0,210,1
paired_mage,paired_mage,1,10,7,1,-1,762,0,0,0,210,1
paired_mage,paired_mage,1,10,8,0,0,507,0,2,0,197,1
paired_mage,paired_mage,1,10,8,1,0,507,0,2,0,197,1
paired_mage,paired_mage,2,30,1,0,1,543,0,0,2,193,1
paired_mage,paired_mage,2,30,1,1,1,543,0,0,2,193,1
paired_mage,paired_mage,2,30,2,0,0,721,0,1,0,205,1
paired_mage,paired_mage,2,30,2,1,0,721,0,1,0,205,1
paired_mage,paired_mage,2,30,3,0,1,624,0,0,3,211,1
paired_mage,paired_mage,2,30,3,1,1,624,0,0,3,211,1
paired_mage,paired_mage,2,30,4,0,1,698,0,0,2,214,1
paired_mage,paired_mage,2,30,4,1,1,698,0,0,2,214,1
paired_mage,paired_mage,2,30,5,0,0,516,0,2,0,189,1
paired_mage,paired_mage,2,30,5,1,0,516,0,2,0,189,1
paired_mage,paired_mage,2,30,6,0,1,624,0,0,1,200,1
paired_mage,paired_mage,2,30,6,1,1,624,0,0,1,200,1
paired_mage,paired_mage,2,30,7,0,-1,762,0,0,0,210,1
paired_mage,paired_mage,2,30,7,1,-1,762,0,0,0,210,1
paired_mage,paired_mage,2,30,8,0,0,507,0,2,0,197,1
paired_mage,paired_mage,2,30,8,1,0,507,0,2,0,197,1
paired_mage,paired_mage,3,90,1,0,1,543,0,0,2,193,1
paired_mage,paired_mage,3,90,1,1,1,543,0,0,2,193,1
paired_mage,paired_mage,3,90,2,0,0,721,0,1,0,205,1
paired_mage,paired_mage,3,90,2,1,0,721,0,1,0,205,1
paired_mage,paired_mage,3,90,3,0,1,624,0,0,3,211,1
paired_mage,paired_mage,3,90,3,1,1,624,0,0,3,211,1
paired_mage,paired_mage,3,90,4,0,1,698,0,0,2,214,1
paired_mage,paired_mage,3,90,4,1,1,698,0,0,2,214,1
paired_mage,paired_mage,3,90,5,0,0,516,0,2,0,189,1
paired_mage,paired_mage,3,90,5,1,0,516,0,2,0,189,1
paired_mage,paired_mage,3,90,6,0,1,624,0,0,1,200,1
paired_mage,paired_mage,3,90,6,1,1,624,0,0,1,200,1
paired_mage,paired_mage,3,90,7,0,-1,762,0,0,0,210,1
paired_mage,paired_mage,3,90,7,1,-1,762,0,0,0,210,1
paired_mage,paired_mage,3,90,8,0,0,507,0,2,0,197,1
paired_mage,paired_mage,3,90,8,1,0,507,0,2,0,197,1
paired_mage,rogue_pressure,1,10,1,0,0,671,0,3,0,215,1
paired_mage,rogue_pressure,1,10,1,1,1,570,0,0,5,195,1
paired_mage,rogue_pressure,1,10,2,0,0,595,0,4,0,194,1
paired_mage,rogue_pressure,1,10,2,1,1,577,0,0,5,202,1
paired_mage,rogue_pressure,1,10,3,0,0,800,1,3,1,248,1
paired_mage,rogue_pressure,1,10,3,1,1,501,0,0,5,187,1
paired_mage,rogue_pressure,1,10,4,0,0,727,0,4,0,228,1
paired_mage,rogue_pressure,1,10,4,1,1,758,0,0,4,230,1
paired_mage,rogue_pressure,1,10,5,0,0,507,0,6,0,189,1
paired_mage,rogue_pressure,1,10,5,1,1,485,0,0,6,190,1
paired_mage,rogue_pressure,1,10,6,0,0,481,0,6,0,195,1
paired_mage,rogue_pressure,1,10,6,1,1,560,0,0,5,195,1
paired_mage,rogue_pressure,1,10,7,0,0,550,0,6,0,195,1
paired_mage,rogue_pressure,1,10,7,1,1,624,0,0,5,215,1
paired_mage,rogue_pressure,1,10,8,0,0,523,0,4,0,197,1
paired_mage,rogue_pressure,1,10,8,1,1,736,0,0,3,229,1
paired_mage,rogue_pressure,2,30,1,0,0,604,0,4,0,207,1
paired_mage,rogue_pressure,2,30,1,1,1,570,0,0,5,195,1
paired_mage,rogue_pressure,2,30,2,0,0,595,0,4,0,194,1
paired_mage,rogue_pressure,2,30,2,1,1,577,0,0,5,202,1
paired_mage,rogue_pressure,2,30,3,0,0,800,1,3,1,248,1
paired_mage,rogue_pressure,2,30,3,1,1,501,0,0,5,187,1
paired_mage,rogue_pressure,2,30,4,0,0,727,0,4,0,228,1
paired_mage,rogue_pressure,2,30,4,1,1,758,0,0,4,230,1
paired_mage,rogue_pressure,2,30,5,0,0,507,0,6,0,189,1
paired_mage,rogue_pressure,2,30,5,1,1,485,0,0,6,190,1
paired_mage,rogue_pressure,2,30,6,0,0,481,0,6,0,195,1
paired_mage,rogue_pressure,2,30,6,1,1,560,0,0,5,195,1
paired_mage,rogue_pressure,2,30,7,0,0,550,0,6,0,195,1
paired_mage,rogue_pressure,2,30,7,1,1,624,0,0,5,215,1
paired_mage,rogue_pressure,2,30,8,0,0,523,0,4,0,197,1
paired_mage,rogue_pressure,2,30,8,1,1,642,0,0,3,204,1
paired_mage,rogue_pressure,3,90,1,0,0,671,0,3,0,215,1
paired_mage,rogue_pressure,3,90,1,1,1,570,0,0,5,197,1
paired_mage,rogue_pressure,3,90,2,0,0,595,0,4,0,193,1
paired_mage,rogue_pressure,3,90,2,1,1,577,0,0,5,203,1
paired_mage,rogue_pressure,3,90,3,0,0,800,1,3,1,246,1
paired_mage,rogue_pressure,3,90,3,1,1,501,0,0,5,187,1
paired_mage,rogue_pressure,3,90,4,0,0,727,0,4,0,228,1
paired_mage,rogue_pressure,3,90,4,1,1,758,0,0,4,230,1
paired_mage,rogue_pressure,3,90,5,0,0,507,0,6,0,190,1
paired_mage,rogue_pressure,3,90,5,1,1,485,0,0,6,191,1
paired_mage,rogue_pressure,3,90,6,0,0,481,0,6,0,195,1
paired_mage,rogue_pressure,3,90,6,1,1,560,0,0,5,195,1
paired_mage,rogue_pressure,3,90,7,0,0,550,0,6,0,195,1
paired_mage,rogue_pressure,3,90,7,1,1,624,0,0,5,215,1
paired_mage,rogue_pressure,3,90,8,0,0,523,0,4,0,197,1
paired_mage,rogue_pressure,3,90,8,1,1,642,0,0,3,205,1
rogue_pressure,rogue_pressure,1,10,1,0,1,552,0,0,3,198,1
rogue_pressure,rogue_pressure,1,10,1,1,1,552,0,0,3,198,1
rogue_pressure,rogue_pressure,1,10,2,0,0,592,0,1,0,210,1
rogue_pressure,rogue_pressure,1,10,2,1,0,592,0,1,0,210,1
rogue_pressure,rogue_pressure,1,10,3,0,1,622,0,0,2,210,1
rogue_pressure,rogue_pressure,1,10,3,1,1,622,0,0,2,210,1
rogue_pressure,rogue_pressure,1,10,4,0,0,539,0,3,0,202,1
rogue_pressure,rogue_pressure,1,10,4,1,0,539,0,3,0,202,1
rogue_pressure,rogue_pressure,1,10,5,0,1,570,0,0,1,208,1
rogue_pressure,rogue_pressure,1,10,5,1,1,570,0,0,1,208,1
rogue_pressure,rogue_pressure,1,10,6,0,0,507,0,3,0,210,1
rogue_pressure,rogue_pressure,1,10,6,1,0,507,0,3,0,210,1
rogue_pressure,rogue_pressure,1,10,7,0,1,800,1,1,1,226,1
rogue_pressure,rogue_pressure,1,10,7,1,1,800,1,1,1,226,1
rogue_pressure,rogue_pressure,1,10,8,0,0,457,0,2,0,184,1
rogue_pressure,rogue_pressure,1,10,8,1,0,457,0,2,0,184,1
rogue_pressure,rogue_pressure,2,30,1,0,1,590,0,0,2,204,1
rogue_pressure,rogue_pressure,2,30,1,1,1,590,0,0,2,204,1
rogue_pressure,rogue_pressure,2,30,2,0,0,592,0,1,0,210,1
rogue_pressure,rogue_pressure,2,30,2,1,0,592,0,1,0,210,1
rogue_pressure,rogue_pressure,2,30,3,0,1,622,0,0,2,210,1
rogue_pressure,rogue_pressure,2,30,3,1,1,622,0,0,2,210,1
rogue_pressure,rogue_pressure,2,30,4,0,0,539,0,3,0,202,1
rogue_pressure,rogue_pressure,2,30,4,1,0,539,0,3,0,202,1
rogue_pressure,rogue_pressure,2,30,5,0,1,555,0,0,2,207,1
rogue_pressure,rogue_pressure,2,30,5,1,1,555,0,0,2,207,1
rogue_pressure,rogue_pressure,2,30,6,0,0,507,0,3,0,210,1
rogue_pressure,rogue_pressure,2,30,6,1,0,507,0,3,0,210,1
rogue_pressure,rogue_pressure,2,30,7,0,1,800,1,1,1,226,1
rogue_pressure,rogue_pressure,2,30,7,1,1,800,1,1,1,226,1
rogue_pressure,rogue_pressure,2,30,8,0,0,435,0,3,0,180,1
rogue_pressure,rogue_pressure,2,30,8,1,0,435,0,3,0,180,1
rogue_pressure,rogue_pressure,3,90,1,0,1,622,0,0,1,206,1
rogue_pressure,rogue_pressure,3,90,1,1,1,622,0,0,1,206,1
rogue_pressure,rogue_pressure,3,90,2,0,1,501,0,0,3,203,1
rogue_pressure,rogue_pressure,3,90,2,1,1,501,0,0,3,203,1
rogue_pressure,rogue_pressure,3,90,3,0,1,622,0,0,2,210,1
rogue_pressure,rogue_pressure,3,90,3,1,1,622,0,0,2,210,1
rogue_pressure,rogue_pressure,3,90,4,0,0,539,0,3,0,202,1
rogue_pressure,rogue_pressure,3,90,4,1,0,539,0,3,0,202,1
rogue_pressure,rogue_pressure,3,90,5,0,1,555,0,0,2,207,1
rogue_pressure,rogue_pressure,3,90,5,1,1,555,0,0,2,207,1
rogue_pressure,rogue_pressure,3,90,6,0,0,507,0,3,0,210,1
rogue_pressure,rogue_pressure,3,90,6,1,0,507,0,3,0,210,1
rogue_pressure,rogue_pressure,3,90,7,0,1,800,1,1,1,226,1
rogue_pressure,rogue_pressure,3,90,7,1,1,800,1,1,1,226,1
rogue_pressure,rogue_pressure,3,90,8,0,0,457,0,2,0,184,1
rogue_pressure,rogue_pressure,3,90,8,1,0,457,0,2,0,184,1
